First Name,Last Name,Gender,Date of Birth,Age,Country,Jurisdiction,Political_Group,_26_March_2019_Final_Vote,26 March 2019 Procedural Vote,Pledge 2019,Sept 18 Vote DELETE,Sept 18 Vote IMCO,Sept 18 Vote VOSS,Sept 18 Vote REPORT,June 18 Vote Negotiations,National_Political_Group,National Political Group (Short),Email,Twitter,Wikidata code,EP Webpage,,,,,,,
André,Elissen,male,12/02/1960,59,Netherlands,-,ENF,AGAINST,ABSTAINED,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Partij voor de Vrijheid,PVV,andre.elissen@europarl.europa.eu,andreelissen,Q2042395,http://www.europarl.europa.eu/meps/en/188445/_home.html,,,,,,,
Gerben-Jan,Gerbrandy,male,28/06/1967,51,Netherlands,-,ALDE,AGAINST,FOR,YES,AGAINST,FOR,AGAINST,AGAINST,NOT PRESENT,Democraten 66,D66,gerben-jan.gerbrandy@europarl.europa.eu,gerbrandy,Q455179,http://www.europarl.europa.eu/meps/en/96940/_home.html,,,,,,,
Anja,Hazekamp,female,21/01/1968,51,Netherlands,-,GUE-NGL,AGAINST,FOR,YES,FOR,FOR,AGAINST,AGAINST,AGAINST,Partij voor de Dieren,PvdD,anja.hazekamp@europarl.europa.eu,anjahazekamp,Q2187156,http://www.europarl.europa.eu/meps/en/125023/_home.html,,,,,,,
Jan,Huitema,male,05/07/1984,34,Netherlands,-,ALDE,AGAINST,FOR,YES,AGAINST,FOR,AGAINST,AGAINST,AGAINST,Volkspartij voor Vrijheid en Democratie,VVD,jan.huitema@europarl.europa.eu,jhuitema,Q17297655,http://www.europarl.europa.eu/meps/en/58789/_home.html,,,,,,,
Sophie,in 't Veld,male,13/09/1963,55,Netherlands,-,ALDE,AGAINST,FOR,YES,AGAINST,FOR,AGAINST,AGAINST,AGAINST,Democraten 66,D66,sophie.intveld@europarl.europa.eu,sophieintveld,Q446991,http://www.europarl.europa.eu/meps/en/28266/_home.html,,,,,,,
Agnes,Jongerius,male,04/11/1960,58,Netherlands,-,S&D,AGAINST,FOR,-,NOT PRESENT,NOT PRESENT,NOT PRESENT,NOT PRESENT,AGAINST,Partij van de Arbeid,PvdA ,agnes.jongerius@europarl.europa.eu,a_jongerius,Q2745560,http://www.europarl.europa.eu/meps/en/125021/_home.html,,,,,,,
Jeroen,Lenaers,female,29/04/1984,34,Netherlands,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,NOT PRESENT,Christen Democratisch Appèl,CDA,jeroen.lenaers@europarl.europa.eu,jeroen_lenaers,Q17189402,http://www.europarl.europa.eu/meps/en/95074/_home.html,,,,,,,
Anne-Marie,Mineur,male,14/05/1967,51,Netherlands,-,GUE-NGL,ABSTAINED,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Socialistische Partij,SP,anne-marie.mineur@europarl.europa.eu,annemariemineur,Q17276525,http://www.europarl.europa.eu/meps/en/125037/_home.html,,,,,,,
Caroline,Nagtegaal,female,01/06/1980,38,Netherlands,-,ALDE,AGAINST,FOR,YES,AGAINST,FOR,AGAINST,AGAINST,AGAINST,Volkspartij voor Vrijheid en Democratie,VVD,caroline.nagtegaal@ep.europa.eu,c_nagtegaal,Q21547522,http://www.europarl.europa.eu/meps/en/190519/_home.html,,,,,,,
Kati,Piri,female,08/04/1979,39,Netherlands,-,S&D,AGAINST,FOR,YES,AGAINST,FOR,AGAINST,AGAINST,AGAINST,Partij van de Arbeid,PvdA ,kati.piri@europarl.europa.eu,katipiri,Q17143453,http://www.europarl.europa.eu/meps/en/37229/_home.html,,,,,,,
Judith,Sargentini,female,13/03/1974,45,Netherlands,-,Greens-EFA,AGAINST,FOR,YES,FOR,FOR,AGAINST,AGAINST,NOT PRESENT,GroenLinks,GL,judith.sargentini@europarl.europa.eu,judithineuropa,Q456484,http://www.europarl.europa.eu/meps/en/96815/_home.html,,,,,,,
Marietje,Schaake,male,28/10/1978,40,Netherlands,-,ALDE,AGAINST,FOR,YES,AGAINST,FOR,AGAINST,AGAINST,AGAINST,Democraten 66,D66,marietje.schaake@europarl.europa.eu,marietjeschaake,Q433561,http://www.europarl.europa.eu/meps/en/96945/_home.html,,,,,,,
Annie,Schreijer-Pierik,male,17/02/1953,66,Netherlands,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Christen Democratisch Appèl,CDA,annie.schreijer-pierik@europarl.europa.eu,annieschreijer,Q4769431,http://www.europarl.europa.eu/meps/en/125030/_home.html,,,,,,,
Olaf,Stuger,male,03/05/1969,49,Netherlands,-,ENF,AGAINST,ABSTAINED,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Partij voor de Vrijheid,PVV,olaf.stuger@europarl.europa.eu,olafstuger,Q329694,http://www.europarl.europa.eu/meps/en/125028/_home.html,,,,,,,
Paul,Tang,male,23/04/1967,51,Netherlands,-,S&D,AGAINST,FOR,YES,AGAINST,FOR,AGAINST,AGAINST,NOT PRESENT,Partij van de Arbeid,PvdA ,paul.tang@europarl.europa.eu,paultang,Q14053382,http://www.europarl.europa.eu/meps/en/125020/_home.html,,,,,,,
Johannes Cornelis,van Baalen,male,17/06/1960,58,Netherlands,-,ALDE,AGAINST - CORRECTED,FOR - CORRECTED,YES,AGAINST,AGAINST,AGAINST,AGAINST,AGAINST,Volkspartij voor Vrijheid en Democratie,VVD,hans.vanbaalen@europarl.europa.eu,hansvanbaalen,Q1583347,http://www.europarl.europa.eu/meps/en/96937/_home.html,,,,,,,
Peter,van Dalen,female,03/09/1958,60,Netherlands,-,ECR,AGAINST,FOR,-,AGAINST,AGAINST,AGAINST,FOR,NOT PRESENT,ChristenUnie,CU,peter.vandalen@europarl.europa.eu,petervdalen,Q543763,http://www.europarl.europa.eu/meps/en/96809/_home.html,,,,,,,
Wim,van de Camp,male,27/07/1953,65,Netherlands,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Christen Democratisch Appèl,CDA,wim.vandecamp@europarl.europa.eu,wimvandecamp,Q952635,http://www.europarl.europa.eu/meps/en/96754/_home.html,,,,,,,
Matthijs,van Miltenburg,male,02/04/1972,46,Netherlands,-,ALDE,AGAINST,FOR,YES,AGAINST,FOR,AGAINST,AGAINST,AGAINST,Democraten 66,D66,matthijs.vanmiltenburg@europarl.europa.eu,matthijsvmilt,Q17152490,http://www.europarl.europa.eu/meps/en/125022/_home.html,,,,,,,
Lambert,van Nistelrooij,male,05/03/1953,66,Netherlands,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,NOT PRESENT,Christen Democratisch Appèl,CDA,lambert.vannistelrooij@europarl.europa.eu,lvnistelrooij,Q965552,http://www.europarl.europa.eu/meps/en/28165/_home.html,,,,,,,
Auke,Zijlstra,female,01/11/1964,54,Netherlands,-,ENF,AGAINST,ABSTAINED,YES,FOR,FOR,AGAINST,AGAINST,AGAINST,Partij voor de Vrijheid,PVV,auke.zijlstra@europarl.europa.eu,,Q771169,http://www.europarl.europa.eu/meps/en/103246/_home.html,,,,,,,
Michał,Boni,male,10/06/1954,64,Poland,-,EPP,AGAINST,FOR,YES,AGAINST,FOR,ABSTAINED,FOR,AGAINST,Platforma Obywatelska,PO,michal.boni@europarl.europa.eu,michalboni,Q535780,http://www.europarl.europa.eu/meps/en/124896/_home.html,,,,,,,
Jerzy,Buzek,female,03/07/1940,78,Poland,-,EPP,NOT PRESENT,NOT PRESENT,-,AGAINST,ABSTAINED,FOR,FOR,NOT PRESENT,Platforma Obywatelska,PO,jerzy.buzek@europarl.europa.eu,jerzybuzek,Q55910,http://www.europarl.europa.eu/meps/en/28269/_home.html,,,,,,,
Ryszard,Czarnecki,female,25/01/1963,56,Poland,-,ECR,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Prawo i Sprawiedliwość,PiS,ryszard.czarnecki@europarl.europa.eu,r_czarnecki,Q253793,http://www.europarl.europa.eu/meps/en/28372/_home.html,,,,,,,
Edward,Czesak,male,22/02/1951,68,Poland,-,ECR,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Prawo i Sprawiedliwość,PiS,edward.czesak@europarl.europa.eu,,Q327692,http://www.europarl.europa.eu/meps/en/132925/_home.html,,,,,,,
Anna Elżbieta,Fotyga,female,12/01/1957,62,Poland,-,ECR,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Prawo i Sprawiedliwość,PiS,anna.fotyga@europarl.europa.eu,,Q432190,http://www.europarl.europa.eu/meps/en/28353/_home.html,,,,,,,
Lidia Joanna,Geringer de Oedenberg,female,12/09/1957,61,Poland,-,S&D,AGAINST,FOR,YES,AGAINST,FOR,AGAINST,AGAINST,AGAINST,Independent,Independent,lidiajoanna.geringerdeoedenberg@europarl.europa.eu,lidiageringer,Q455375,http://www.europarl.europa.eu/meps/en/28377/_home.html,,,,,,,
Adam,Gierek,female,17/04/1938,80,Poland,-,S&D,AGAINST,FOR,YES,AGAINST,FOR,AGAINST,AGAINST,AGAINST,Unia Pracy,UP,adam.gierek@europarl.europa.eu,adamgierek,Q349492,http://www.europarl.europa.eu/meps/en/28379/_home.html,,,,,,,
Beata,Gosiewska,female,06/03/1971,48,Poland,-,ECR,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Prawo i Sprawiedliwość,PiS,beata.gosiewska@europarl.europa.eu,,Q11687634,http://www.europarl.europa.eu/meps/en/124900/_home.html,,,,,,,
Andrzej,Grzyb,female,23/08/1956,62,Poland,-,EPP,AGAINST,FOR,-,AGAINST,AGAINST,FOR,AGAINST,AGAINST,Polskie Stronnictwo Ludowe,PSL,andrzej.grzyb@europarl.europa.eu,grzybandrzej,Q4759608,http://www.europarl.europa.eu/meps/en/23785/_home.html,,,,,,,
Krzysztof,Hetman,female,27/06/1974,44,Poland,-,EPP,AGAINST,FOR,-,AGAINST,FOR,AGAINST,AGAINST,AGAINST,Polskie Stronnictwo Ludowe,PSL,krzysztof.hetman@europarl.europa.eu,hetman_k,Q11749266,http://www.europarl.europa.eu/meps/en/124895/_home.html,,,,,,,
Czesław,Hoc,male,22/02/1954,65,Poland,-,ECR,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Prawo i Sprawiedliwość,PiS,czeslaw.hoc@europarl.europa.eu,,Q382842,http://www.europarl.europa.eu/meps/en/135540/_home.html,,,,,,,
Danuta Maria,Hübner,male,08/04/1948,70,Poland,-,EPP,FOR,FOR,-,AGAINST,AGAINST,FOR,FOR,NOT PRESENT,Platforma Obywatelska,PO,danuta.huebner@europarl.europa.eu,danutahuebner,Q242090,http://www.europarl.europa.eu/meps/en/96779/_home.html,,,,,,,
Robert Jarosław,Iwaszkiewicz,male,17/05/1962,56,Poland,-,EFDD,AGAINST,FOR,-,FOR,AGAINST,ABSTAINED,AGAINST,NOT PRESENT,KORWiN,Wolność,robertjaroslaw.iwaszkiewicz@europarl.europa.eu,,Q17166407,http://www.europarl.europa.eu/meps/en/124886/_home.html,,,,,,,
Danuta,Jazłowiecka,male,19/05/1957,61,Poland,-,EPP,FOR - CORRECTED,FOR,-,AGAINST,FOR,FOR,FOR,AGAINST,Platforma Obywatelska,PO,danuta.jazlowiecka@europarl.europa.eu,djazlowiecka,Q273578,http://www.europarl.europa.eu/meps/en/96781/_home.html,,,,,,,
Marek,Jurek,male,28/06/1960,58,Poland,-,ECR,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Prawica Rzeczypospolitej,PR,marek.jurek@europarl.europa.eu,,Q246212,http://www.europarl.europa.eu/meps/en/124892/_home.html,,,,,,,
Jarosław,Kalinowski,male,12/04/1962,56,Poland,-,EPP,AGAINST,FOR,-,AGAINST,AGAINST,FOR,AGAINST,AGAINST,Polskie Stronnictwo Ludowe,PSL,jaroslaw.kalinowski@europarl.europa.eu,,Q3672035,http://www.europarl.europa.eu/meps/en/96771/_home.html,,,,,,,
Karol,Karski,male,13/05/1966,52,Poland,-,ECR,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Prawo i Sprawiedliwość,PiS,karol.karski@europarl.europa.eu,,Q932720,http://www.europarl.europa.eu/meps/en/124887/_home.html,,,,,,,
Sławomir,Kłosowski,male,21/02/1964,55,Poland,-,ECR,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Prawo i Sprawiedliwość,PiS,slawomir.klosowski@europarl.europa.eu,,Q432195,http://www.europarl.europa.eu/meps/en/135541/_home.html,,,,,,,
Agnieszka,Kozłowska-Rajewicz,male,04/12/1969,49,Poland,-,EPP,FOR,FOR,-,AGAINST,FOR,FOR,FOR,AGAINST,Platforma Obywatelska,PO,agnieszka.kozlowska-rajewicz@europarl.europa.eu,akrajewicz,Q9142309,http://www.europarl.europa.eu/meps/en/124889/_home.html,,,,,,,
Zdzisław,Krasnodębski,male,11/04/1953,65,Poland,-,ECR,AGAINST,FOR,-,FOR,ABSTAINED,AGAINST,AGAINST,NOT PRESENT,Independent,Independent,zdzislaw.krasnodebski@europarl.europa.eu,zdzkrasnodebski,Q9389714,http://www.europarl.europa.eu/meps/en/124891/_home.html,,,,,,,
Urszula,Krupa,male,20/10/1949,69,Poland,-,ECR,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Independent,Independent,urszula.krupa@europarl.europa.eu,,Q6271241,http://www.europarl.europa.eu/meps/en/28334/_home.html,,,,,,,
Barbara,Kudrycka,male,22/01/1956,63,Poland,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,AGAINST,Platforma Obywatelska,PO,barbara.kudrycka@europarl.europa.eu,barbarakudrycka,Q450710,http://www.europarl.europa.eu/meps/en/28284/_home.html,,,,,,,
Zbigniew,Kuźmiuk,female,19/09/1956,62,Poland,-,ECR,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Prawo i Sprawiedliwość,PiS,zbigniew.kuzmiuk@europarl.europa.eu,,Q6271307,http://www.europarl.europa.eu/meps/en/28389/_home.html,,,,,,,
Ryszard Antoni,Legutko,female,24/12/1949,69,Poland,-,ECR,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,NOT PRESENT,Prawo i Sprawiedliwość,PiS,biuro@rlegutko.pl,,Q3453988,http://www.europarl.europa.eu/meps/en/96796/_home.html,,,,,,,
Janusz,Lewandowski,male,13/06/1951,67,Poland,-,EPP,NOT PRESENT,FOR,-,AGAINST,ABSTAINED,FOR,FOR,NOT PRESENT,Platforma Obywatelska,PO,janusz.lewandowski@europarl.europa.eu,j_lewandowski,Q519793,http://www.europarl.europa.eu/meps/en/23781/_home.html,,,,,,,
Bogusław,Liberadzki,female,12/09/1948,70,Poland,-,S&D,ABSTAINED,ABSTAINED,YES,AGAINST,FOR,AGAINST,AGAINST,ABSTAINED,Sojusz Lewicy Demokratycznej,SLD,boguslaw.liberadzki@europarl.europa.eu,bliberadzki,Q4937928,http://www.europarl.europa.eu/meps/en/23768/_home.html,,,,,,,
Elżbieta Katarzyna,Łukacijewska,male,25/11/1966,52,Poland,-,EPP,NOT PRESENT,NOT PRESENT,-,AGAINST,AGAINST,FOR,FOR,AGAINST,Platforma Obywatelska,PO,elzbieta.lukacijewska@europarl.europa.eu,,Q432566,http://www.europarl.europa.eu/meps/en/96791/_home.html,,,,,,,
Krystyna,Łybacka,male,10/02/1946,73,Poland,-,S&D,NOT PRESENT,NOT PRESENT,YES,AGAINST,FOR,AGAINST,ABSTAINED,AGAINST,Sojusz Lewicy Demokratycznej,SLD,krystyna.lybacka@europarl.europa.eu,krystynalybacka,Q276161,http://www.europarl.europa.eu/meps/en/124883/_home.html,,,,,,,
Michał,Marusik,male,26/09/1951,67,Poland,-,ENF,AGAINST,FOR,-,FOR,ABSTAINED,AGAINST,AGAINST,AGAINST,Kongres Nowej Prawicy,KNP,michal.marusik@europarl.europa.eu,,Q17166422,http://www.europarl.europa.eu/meps/en/124894/_home.html,,,,,,,
Jan,Olbrycht,female,21/09/1952,66,Poland,-,EPP,NOT PRESENT,FOR,-,AGAINST,NOT PRESENT,FOR,FOR,AGAINST,Platforma Obywatelska,PO,jan.olbrycht@europarl.europa.eu,janolbrycht,Q6149636,http://www.europarl.europa.eu/meps/en/28288/_home.html,,,,,,,
Stanisław,Ożóg,male,27/05/1953,65,Poland,-,ECR,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Prawo i Sprawiedliwość,PiS,stanislaw.ozog@europarl.europa.eu,,Q256095,http://www.europarl.europa.eu/meps/en/124897/_home.html,,,,,,,
Bolesław G.,Piecha,female,19/09/1954,64,Poland,-,ECR,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Prawo i Sprawiedliwość,PiS,boleslaw.piecha@europarl.europa.eu,,Q4939261,http://www.europarl.europa.eu/meps/en/124874/_home.html,,,,,,,
Mirosław,Piotrowski,male,09/01/1966,53,Poland,-,ECR,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Independent,Independent,miroslaw.piotrowski@europarl.europa.eu,,Q8273288,http://www.europarl.europa.eu/meps/en/28341/_home.html,,,,,,,
Julia,Pitera,male,26/05/1953,65,Poland,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,NOT PRESENT,Platforma Obywatelska,PO,julia.pitera@europarl.europa.eu,,Q435118,http://www.europarl.europa.eu/meps/en/124898/_home.html,,,,,,,
Marek,Plura,male,18/07/1970,48,Poland,-,EPP,AGAINST - CORRECTED,AGAINST - CORRECTED,-,AGAINST,AGAINST,FOR,FOR,AGAINST,Platforma Obywatelska,PO,marek.plura@europarl.europa.eu,marek_plura,Q1773780,http://www.europarl.europa.eu/meps/en/124881/_home.html,,,,,,,
Tomasz Piotr,Poręba,male,31/03/1973,45,Poland,-,ECR,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Prawo i Sprawiedliwość,PiS,tomasz.poreba@europarl.europa.eu,,Q9359622,http://www.europarl.europa.eu/meps/en/96801/_home.html,,,,,,,
Dariusz,Rosati,female,08/08/1946,72,Poland,-,EPP,NOT PRESENT,NOT PRESENT,-,AGAINST,FOR,FOR,FOR,AGAINST,Platforma Obywatelska,PO,dariusz.rosati@europarl.europa.eu,dariuszrosati,Q1166062,http://www.europarl.europa.eu/meps/en/28394/_home.html,,,,,,,
Jacek,Saryusz-Wolski,male,19/09/1948,70,Poland,-,Non-attached,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,NOT PRESENT,Platforma Obywatelska,PO,jacek.saryusz-wolski@europarl.europa.eu,jsaryuszwolski,Q921839,http://www.europarl.europa.eu/meps/en/28297/_home.html,,,,,,,
Czesław Adam,Siekierski,female,08/10/1952,66,Poland,-,EPP,AGAINST,FOR,-,AGAINST,ABSTAINED,FOR,AGAINST,AGAINST,Polskie Stronnictwo Ludowe,PSL,czeslaw.siekierski@europarl.europa.eu,czsiekierski,Q6271409,http://www.europarl.europa.eu/meps/en/23787/_home.html,,,,,,,
Bogusław,Sonik,female,03/12/1953,65,Poland,-,EPP,NOT PRESENT,NOT PRESENT,-,NOT PRESENT,NOT PRESENT,NOT PRESENT,NOT PRESENT,NOT PRESENT,Platforma Obywatelska,PO,boguslaw.sonik@europarl.europa.eu,sonikboguslaw,Q4937934,http://www.europarl.europa.eu/meps/en/28299/_home.html,,,,,,,
Dobromir,Sośnierz,male,18/10/1976,42,Poland,-,Non-attached,AGAINST,FOR,YES,FOR,AGAINST,ABSTAINED,AGAINST,AGAINST,Wolność,Wolność,dobromir.sosnierz@ep.europa.eu,d_sosnierz,Q48864253,http://www.europarl.europa.eu/meps/en/192298/_home.html,,,,,,,
Adam,Szejnfeld,male,13/11/1958,60,Poland,-,EPP,AGAINST,FOR,-,AGAINST,FOR,FOR,FOR,AGAINST,Platforma Obywatelska,PO,adam.szejnfeld@europarl.europa.eu,szejnfeld,Q351039,http://www.europarl.europa.eu/meps/en/124890/_home.html,,,,,,,
Kazimierz Michał,Ujazdowski,male,28/07/1964,54,Poland,-,Non-attached,ABSTAINED - CORRECTED,ABSTAINED,-,AGAINST,FOR,ABSTAINED,FOR,AGAINST,Independent,Independent,kazimierzmichal.ujazdowski@europarl.europa.eu,,Q930336,http://www.europarl.europa.eu/meps/en/23791/_home.html,,,,,,,
Róża Gräfin,von Thun Und Hohenstein,male,13/04/1954,64,Poland,-,EPP,AGAINST,FOR,-,AGAINST,FOR,FOR,FOR,AGAINST,Platforma Obywatelska,PO,roza.thun@europarl.europa.eu,rozathun,Q274125,http://www.europarl.europa.eu/meps/en/96776/_home.html,,,,,,,
Jarosław,Wałęsa,female,13/09/1976,42,Poland,-,EPP,NOT PRESENT,NOT PRESENT,-,AGAINST,AGAINST,FOR,FOR,NOT PRESENT,Platforma Obywatelska,PO,jaroslaw.walesa@europarl.europa.eu,walesajl,Q1392390,http://www.europarl.europa.eu/meps/en/96774/_home.html,,,,,,,
Jadwiga,Wiśniewska,female,02/07/1963,55,Poland,-,ECR,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Prawo i Sprawiedliwość,PiS,jadwiga.wisniewska@europarl.europa.eu,,Q644441,http://www.europarl.europa.eu/meps/en/124877/_home.html,,,,,,,
Bogdan Andrzej,Zdrojewski,male,18/05/1957,61,Poland,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,ABSTAINED,Platforma Obywatelska,PO,bogdan.zdrojewski@europarl.europa.eu,bzdrojewski,Q323398,http://www.europarl.europa.eu/meps/en/124893/_home.html,,,,,,,
Janusz,Zemke,male,24/02/1949,70,Poland,-,S&D,ABSTAINED,ABSTAINED,YES,AGAINST,FOR,AGAINST,AGAINST,AGAINST,Sojusz Lewicy Demokratycznej - Unia Pracy,SLD-UP,janusz.zemke@europarl.europa.eu,,Q376870,http://www.europarl.europa.eu/meps/en/96784/_home.html,,,,,,,
Kosma,Złotowski,male,14/01/1964,55,Poland,-,ECR,AGAINST,FOR,-,FOR,FOR,AGAINST,AGAINST,AGAINST,Prawo i Sprawiedliwość,PiS,kosma.zlotowski@europarl.europa.eu,,Q925180,http://www.europarl.europa.eu/meps/en/124884/_home.html,,,,,,,
Stanisław,Żółtek,male,07/05/1956,62,Poland,-,ENF,AGAINST,FOR,YES,FOR,ABSTAINED,AGAINST,AGAINST,AGAINST,Kongres Nowej Prawicy,KNP,stanislawjozef.zoltek@europarl.europa.eu,,Q9343571,http://www.europarl.europa.eu/meps/en/124902/_home.html,,,,,,,
Tadeusz,Zwiefka,male,28/12/1954,64,Poland,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,NOT PRESENT,Platforma Obywatelska,PO,tadeusz.zwiefka@europarl.europa.eu,tadeuszzwiefka,Q449484,http://www.europarl.europa.eu/meps/en/28301/_home.html,,,,,,,
Francisco,Assis,female,08/01/1965,54,Portugal,-,S&D,AGAINST - CORRECTED,FOR,-,ABSTAINED,FOR,AGAINST,AGAINST,AGAINST,Partido Socialista,PS,francisco.assis@europarl.europa.eu,,Q656518,http://www.europarl.europa.eu/meps/en/28307/_home.html,,,,,,,
Carlos,Coelho,male,20/05/1960,58,Portugal,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Partido Social Democrata,PSD,carlos.coelho@europarl.europa.eu,carloscoelhopt,Q714076,http://www.europarl.europa.eu/meps/en/1892/_home.html,,,,,,,
Manuel,dos Santos,male,05/12/1943,75,Portugal,-,S&D,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,ABSTAINED,Partido Socialista,PS,manuel.dossantos@europarl.europa.eu,manuel___santos,Q6752420,http://www.europarl.europa.eu/meps/en/21918/_home.html,,,,,,,
José Inácio,Faria,male,13/03/1962,57,Portugal,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Partido da Terra,PT,joseinacio.faria@europarl.europa.eu,josefariamep,Q17024746,http://www.europarl.europa.eu/meps/en/125101/_home.html,,,,,,,
José Manuel,Fernandes,male,26/07/1967,51,Portugal,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Partido Social Democrata,PSD,josemanuel.fernandes@europarl.europa.eu,jmfernandeseu,Q10309880,http://www.europarl.europa.eu/meps/en/96899/_home.html,,,,,,,
João,Ferreira,male,20/11/1978,40,Portugal,-,GUE-NGL,AGAINST,FOR,-,NOT PRESENT,ABSTAINED,ABSTAINED,AGAINST,AGAINST,Partido Comunista Português,PCP,joao.ferreira@europarl.europa.eu,joao_ferreira33,Q11728715,http://www.europarl.europa.eu/meps/en/96706/_home.html,,,,,,,
Ana,Gomes,male,09/02/1954,65,Portugal,-,S&D,AGAINST,FOR,-,AGAINST,AGAINST,AGAINST,FOR,AGAINST,Partido Socialista,PS,anamaria.gomes@europarl.europa.eu,anamartinsgomes,Q2844986,http://www.europarl.europa.eu/meps/en/28306/_home.html,,,,,,,
António,Marinho e Pinto,male,10/09/1950,68,Portugal,-,ALDE,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Partido Democrático Republicano,PDR,antonio.marinhoepinto@europarl.europa.eu,marinhopintoeu,Q611182,http://www.europarl.europa.eu/meps/en/124742/_home.html,,,,,,,
Marisa,Matias,male,20/02/1976,43,Portugal,-,GUE-NGL,AGAINST,FOR,YES,FOR,FOR,AGAINST,AGAINST,AGAINST,Bloco de Esquerda,BE,marisa.matias@europarl.europa.eu,mmatias_,Q440355,http://www.europarl.europa.eu/meps/en/96820/_home.html,,,,,,,
Nuno,Melo,male,18/03/1966,53,Portugal,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,NOT PRESENT,Partido Popular,PP,nuno.melo@europarl.europa.eu,,Q10338219,http://www.europarl.europa.eu/meps/en/96978/_home.html,,,,,,,
Cláudia,Monteiro De Aguiar,female,08/04/1982,36,Portugal,-,EPP,FOR,AGAINST,-,NOT PRESENT,NOT PRESENT,NOT PRESENT,NOT PRESENT,NOT PRESENT,Partido Social Democrata,PSD,claudia.monteirodeaguiar@europarl.europa.eu,cmonteiroaguiar,Q16537126,http://www.europarl.europa.eu/meps/en/124734/_home.html,,,,,,,
João,Pimenta Lopes,male,12/04/1980,38,Portugal,-,GUE-NGL,AGAINST,FOR,-,NOT PRESENT,ABSTAINED,ABSTAINED,AGAINST,AGAINST,Partido Comunista Português,PCP,joao.pimentalopes@europarl.europa.eu,jpimentalopes,Q22443735,http://www.europarl.europa.eu/meps/en/136236/_home.html,,,,,,,
Paulo,Rangel,female,18/02/1968,51,Portugal,-,EPP,FOR,AGAINST,-,AGAINST,AGAINST,FOR,FOR,FOR,Partido Social Democrata,PSD,paulo.rangel@europarl.europa.eu,,Q10346767,http://www.europarl.europa.eu/meps/en/96903/_home.html,,,,,,,
Sofia,Ribeiro,male,17/07/1976,42,Portugal,-,EPP,FOR,AGAINST,-,NOT PRESENT,NOT PRESENT,NOT PRESENT,NOT PRESENT,FOR,Partido Social Democrata,PSD,sofia.ribeiro@europarl.europa.eu,sofiahribeiro,Q10372930,http://www.europarl.europa.eu/meps/en/124733/_home.html,,,,,,,
Liliana,Rodrigues,male,13/04/1973,45,Portugal,-,S&D,FOR,AGAINST,-,AGAINST,AGAINST,AGAINST,FOR,FOR,Partido Socialista,PS,liliana.rodrigues@europarl.europa.eu,lilianamep,Q17270451,http://www.europarl.europa.eu/meps/en/125099/_home.html,,,,,,,
Maria João,Rodrigues,male,25/09/1955,63,Portugal,-,S&D,NOT PRESENT,NOT PRESENT,-,AGAINST,AGAINST,FOR,FOR,FOR,Partido Socialista,PS,mariajoao.rodrigues@europarl.europa.eu,mjrodrigueseu,Q3290963,http://www.europarl.europa.eu/meps/en/124737/_home.html,,,,,,,
